HISTORIAS DE CRONOPIOS Y DE FAMA;CORTAZAR, JULIO;0;69,,,,
HISTORIAS DE DANTE (8);BIBLIOTECA JUVENIL PORRUA;0;15,,,,,
HISTORIAS DE ESQUILO (56);BIBLIOTECA JUVENIL PORRUA;0;15,,,,,
HISTORIAS DE EURIPIDES (43);BIBLIOTECA JUVENIL PORRUA;0;15,,,,,
HISTORIAS DE GOETHE (38);BIBLIOTECA JUVENIL PORRUA;0;15,,,,,
HISTORIAS DE HORROR;BUCK;4,52;24,2,,,
HISTORIAS DE JUAN RUIZ DE ALARCON (14);BIBLIOTECA JUVENIL PORRUA;0;15,,,,,
HISTORIAS DE LA BIBLIA (50-593);SCANDINAVIA;0;166,,,,,
HISTORIAS DE LA INQUISICION;ESLAVA GALAN, JUAN;0;58,3,,,
HISTORIAS DE LORD BYRON (65);BIBLIOTECA JUVENIL PORRUA;0;15,,,,,
HISTORIAS DE LUCANO (48);BIBLIOTECA JUVENIL PORRUA;0;15,,,,,
HISTORIAS DE MOLIERE (24);BIBLIOTECA JUVENIL PORRUA;0;15,,,,,
HISTORIAS DE MUJERES;MONTERO, ROSA;0;129,,,,
HISTORIAS DE MUJERES;MONTERO ROSA;0;149,,,,,
HISTORIAS DE PLAUTO (66);BIBLIOTECA JUVENIL PORRUA;0;15,,,,,
HISTORIAS DE PLUTARCO (32);BIBLIOTECA JUVENIL PORRUA;0;15,,,,,
HISTORIAS DE RATONES;LOBEL ARNOLD;0;20,,,,,
HISTORIAS DE ROJAS ZORRILLA (45);BIBLIOTECA JUVENIL PORRUA;0;15,,,,,
HISTORIAS DE SHAKESPEARE (41);BIBLIOTECA JUVENIL PORRUA;0;15,,,,,
HISTORIAS DE SOFOCLES (63);BIBLIOTECA JUVENIL PORRUA;0;15,,,,,
HISTORIAS DE SUPERACION PERSONAL;RAZO, JUAN ANTONIO;0;64,9,,,
HISTORIAS DE TILL (71);BIBLIOTECA JUVENIL PORRUA;0;15,,,,,
HISTORIAS DE TIRSO DE MOLINA (27);BIBLIOTECA JUVENIL PORRUA;0;15,,,,,
HISTORIAS DE UN TERAPEUTA VIAJERO;AKERET, ROBERT;0;103,,,,
HISTORIAS DE WAGNER (22);BIBLIOTECA JUVENIL PORRUA;0;15,,,,,
HISTORIAS DEL BOSQUE;EDICIONES GARZA;0;14,3,,,,
HISTORIAS DEL JOROBADO DE NOTRE DAME (1117A);FERNANDEZ EDOTORES;0;14,,,,,
HISTORIAS DEL LONTANANZA;TOSCANA DAVID;0;59,,,,,
HISTORIAS DEL METRO Y OTROS VIAJES;FIGUEROA MARIO ENRIQUE;0;40,,,,,
HISTORIAS DEL PODER. El caso de Baja California;VALDERRABANO, AZUCENA;20,73;35,9,,
HISTORIAS EN LA TIERRA;CARANDINI ANDREA;0;199,,,,,
HISTORIAS HERCULES DISNEY 151B;FERNANDEZ EDITORES;0;27,5,,,,
HISTORIAS PARA DORMIR POLITICAMENTE CORRECTAS;FINN GARNER, JAMES;0;48,,,,
HISTORIAS PREMIERE JOROBADO DE NOTRE DAME;FERNANDEZ EDITORES;0;25,3,,,,
HISTORIAS PREMIERE POCAHONTAS DISNEY;FERNANDEZ EDITORES;0;25,3,,,,
HISTORIAS PREMIERE TINY TOONS;FERNANDEZ EDITORES;0;25,3,,,,
HISTORIAS PROHIBIDAS DE PULGARCITO LAS;DALTON, R.;18,2;49,,,
HISTORIAS SPACE JAM WB 1 (1154);FERNANDEZ EDITORES;0;17,,,,,
HISTORIAS TOY STORY DISNEY (1123);FERNANDEZ EDITORES;0;24,,,,,
HISTORICISMO Y EXISTENCIALISMO;NICOL, EDUARDO;22,75;38,5,,
HISTORY AND LIFE;WALLBANK;0;593,,,,,
HITLER EL DESCONOCIDO EL;SCHWARZWALLER, WULF;0;66,,,,
HITLER PARA MASOQUISTAS;RIUS;10,01;42,9,,,
HITLER Y LAS MUJERES;CHARLIER, J.M.;17,55;68,2,,
HITLER Y LOS JUDIOS;BURRIN, PHILIPPE;0;46,2,,,
HITORIA DE LOS TRIVMPHOS;PEREZ DE RIBAS, ANDRES;0;423,5,,,
HOBBES Y ROUSSEAU;FONDO DE CULTURA;0;31,9,,,,
HOBBES Y ROUSSEAU;FONDO DE CULTURA;0;31,9,,,,
HOBBIS Y AFICIONES;COLECCION 9VIDA;0;30,8,,,,
HOCUS POCUS;VONNEGUT, KURT;0;80,3,,,
HOGAR EN TIEMPOS DE CRISIS EL;LLAMAS, MARIA VICTORIA;0;65,,,,
HOGAR SANO;LINN, DENISE;0;99,,,,
HOJARASCA LA;GARCIA MARQUEZ, GABRIEL;18,6;60,5,,
HOJAS AL VIENTO;DAVIES GILL;0;49,,,,,
HOJAS DEL TIEMPO;MUSACCHIO, HUMDERTO;0;29,,,,
HOJAS MUERTAS LAS;JACOBS BARBARA;0;69,,,,,
HOLA QUIEN ANDA AHI;GAARDER JOESTEIN;0;195,,,,,
HOLDING. COMPAÑIAS TENEDORAS SUBSIDIARIAS Y ASOC.;GONZALEZ HERNANDEZ, ANTONIO;0;49,5,,,
HOLISTICOTERAPIA;CAPLIN, CAROLE;0;81,,,,
HOMBRE ACECHA,CANCIONERO;HERNANDEZ MIGUEL;0;13,,,,
HOMBRE BIEN VESTIDO EL;MOLLOY, JOHN;7,74;17,,,
HOMBRE CONOCIMIENTO Y PEDAGOGIA;CERUTI MAURO;0;60,,,,,
HOMBRE DE DOS MASCARAS EL;FORBES, COLIN;20,34;37,29,,
HOMBRE DE FAMILIA UN;KRENTZ, JAYNE ANN;0;55,,,,
HOMBRE DE KIEV EL;MAAMUD;12,5;12,5,,,
HOMBRE DE MIS SUEÑOS EL;LINDSEY, JOHANNA;0;50,82,,,
HOMBRE DE NEANDERTAL EN LA OFICINA EL;BERNSTEIN ALBERT;0;95,,,,,
HOMBRE DEL ACORDEON;GATELL;0;36,3,,,,
HOMBRE DEL BICENTENARIO EL;ASIMOV, ISAAC;0;43,,,,
HOMBRE DEL ESPEJO EL;ANN KRENTZ, JAYNE;0;89,,,,
HOMBRE DEL TOQUE MAGICO EL;VIZINCZEY, STEPHEN;0;99,,,,
HOMBRE DEL TRAJE DE COLOR CASTAÑO EL;CHRISTIE, AGATH;0;55,,,,
HOMBRE DOLIENTE EL;FRANKL VIKTOR E.;0;262,,,,,
HOMBRE DOLIENTE EL;HERDER;0;73,7,,,,
HOMBRE EL. TOTALIZACION HISTORICA;KURI CAMACHO, RAMON;0;0,,,,
HOMBRE EL;CALDWELL;0;87,,,,,
HOMBRE EL;WALLACE, IRVING;34,65;108,9,,
HOMBRE EN BUSCA DE SENTIDO EL;FRANKL VIKTOR E.;0;145,,,,,
HOMBRE ILUSTRADO EL;BRADBURY, RAY;0;58,3,,,
HOMBRE IMPOSIBLE ANATOMIA DE UN PSICOANALISIS EL;AMARA, GIUSEPPE;0;45,,,,
HOMBRE MAS RICO DE BABILONIA EL;CLASON;0;42,,,,,
HOMBRE MEDIOCRE EL;INGENIEROS, JOSE;4,8;27,5,,
HOMBRE MEDIOCRE EL;INGENIEROS;6,86;35,2,,,
HOMBRE MODIFICADO EL;FISHLOCK, DAVID;4,62;7,81,,
HOMBRE NUEVO EL;SARACHO ZAMORA, SERGIO;0;22,,,,
HOMBRE O LA NATURALEZA EL;BONNEFOUS, EDOVARD;6,5;11,,,
HOMBRE POLITICO EL;LIPSET SEYMOUR MARTIN;0;86,,,,,
HOMBRE QUE CALCULABA EL;MALBA TAHAN;0;55,,,,,
HOMBRE QUE CREO A JESUCRISTO EL;AMBELAIN, ROBERT;0;68,,,,
HOMBRE QUE FUE JUEVES EL;CHESTERTON, GILBERT K.;2,54;4,29,,
HOMBRE QUE MIRABA PASAR LOS TRENES EL;SIMENON, GEORGES;0;60,5,,,
HOMBRE QUE SE CONVIRTIO EN DIOS EL;MESSADIE;0;102,,,,,
HOMBRE QUE SE ENAMORO DE LA LUNA EL;TOM SPANBAUER;0;89,,,,,
HOMBRE QUE SE ENBARAZO EL;OLIVERA FIGUEROA, DR.RAFAEL;0;49,5,,,
HOMBRE QUE SEMBRABA ARBOLES EL;GIONO, JEAN;0;59,,,,
HOMBRE QUE SERIA REY EL;KIPLING, RUDYARD;0;5,5,,,
HOMBRE QUE SUSURRABA AL OIDO DE LOS CABALLOS EL;EVANS, NICHOLAS;0;124,,,,
HOMBRE QUE VENDIO SU SOMBRA EL (70);BIBLIOTECA JUVENIL PORRUA;0;15,,,,,
HOMBRE SENSUAL EL;M.;14,95;78,1,,,
HOMBRE SEXUALMENTE FELIZ;KUZNETZOFF, JUAN CARLOS;25,62;46,97,,
HOMBRE TEATRAL;PELHOMEAS;11,3;11,3,,,
HOMBRE TERMINAL EL;BRADBURY, RAY;5,88;10,78,,
HOMBRE VISIBLE E INVISIBLE EL;LEADBEATER;0;128,,,,,
HOMBRE Y LA MUSICA CON AUDIOCASETTE;AGUDELO GRACIELA;0;60,,,,,
HOMBRE Y LO DIVINO EL;ZAMBRANO, MARIA;4,55;7,7,,
HOMBRE Y LOS MATERIALES;AGUILAR;0;30,,,,,
HOMBRE Y LOS VALORES EN LA FILOSOFIA LATINOAMERICA;FRONDIZI;0;77,,,,,
HOMBRE Y SOCIEDAD EN EL PENSAMIENTO DE FROMM;MORENO PELAEZ, FLORENTINA;6,57;11,11,,
HOMBRE Y SU AMBIENTE EL;CEDILLO;12,8;17,6,,,
HOMBRE Y SU MUERTE EL;PEREZ VALERA, VICTOR;0;30,8,,,
HOMBRE Y SU PLANETA 1 GEOGRAFIA;CEDILLO;0;32,45,,,,
HOMBRE Y SU POESIA EL;HERNANDEZ MIGUEL;0;13,,,,,
HOMBRE Y SUS OBRAS EL;HERSKOVITS, MELVILLE JEAN;46,28;78,32,,
HOMBRECITO VESTIDO DE GRIS y otros cuentos;ALONSO, FERNANDO;0;20,,,,
HOMBRECITOS;ALCOTT, LOUISA MAY;6,6;33,,,
HOMBRECITOS;ALCOTT;7,42;37,4,,,
HOMBRECITOS;MAY ALCOTT, LOUISA;0;38,,,,
HOMBRE-MUJER EN EL MATRIMONIO;KLEMER;7,8;14,3,,,
HOMBRES DE BOLSILLO;;10,4;17,6,,,
HOMBRES DE DIOS;BUCK PEARL;0;89,,,,,
HOMBRES DE HIERRO;BIY, ROBERT;0;95,7,,,
HOMBRES DE IDEAS.EL PUNTO DE VISTA DE UN SOCIOLOGO;COSER, LEWIS ALFRED;5,33;9,2,,
HOMBRES DE MAIZ;ASTURIAS, MIGUEL ANGEL;39;66,,,,
HOMBRES DE MARILYN LOS;ELLEN WAYNE;0;49,,,,,
HOMBRES DETRAS DE LAS IDEAS LOS;MAGEE, BRYAN;0;84,7,,,
HOMBRES EN FUGA;COCCIOLI, CARLO;17,4;41,8,,
HOMBRES QUE QUIEREN DEMASIADO Y BIEN;LEE, RON;0;14,9,,,
HOMBRES SON DE MARTE LAS MUJERES SON DE VENUS LOS;GRAY, JOHN;0;69,,,,
HOMBRES VISTOS POR LAS MUJERES LOS;DIANA;0;49,5,,,,
HOMENAJE A CLEMENTE VIZCARRA FRANCO;U.A.S.;0;30,,,,,
HOMEOPATIA A SU ALCANCE LA;SPEIGHT, PHYLLIS;0;45,,,,
HOMEOPATIA DOMESTICA;CHEPMELL   - ALBATROS;31,2;48,,,,
HOMEOPATIA EN CASA LA;FLORES, EULALIO DARIO;0;150,,,,
HOMEOPATIA FICCION O REALIDAD?;DUBERTY    - ALBATROS;16,25;25,,,,
HOMEOPATIA La medicina alternativa;GARION-HUTCHINGS;0;23,,,,,
HOMEOPATIA LA;MEDICINA NATURAL libsa;0;32,,,,,
HOMEOPATIA LA;ULLMAN, DANA;0;46,,,,
HOMEOPATIA LA;ZEPEDA CASTAÑEDA, LUIS;12;60,5,,,
HOMEOPATIA PARA TODOS;GIBSON;0;79,,,,,
HOMEOPATIA TRATADO DE TERAPEUTICA;CRUZ, EVERARDO;0;46,2,,,
HOMEOPATIA Y SU HIJO LA;MORGAN;0;75,9,,,,
HOMEOPATIA Y TUS EMOCIONES;HARRISON SHEILA;0;45,,,,,
HOMEOPATIA;BANDOEL    - ALBATROS;128,05;197,,,,
HOMEOPATIA;HAYFIELD, ROBIN;0;385,,,,
HOMEOPATIA;PASCHERO;133;247,5,,,,
HOMEOPATIA;VITHOULKAS GEORGE;0;145,,,,,
HOMICIDIO EL;OSORIO Y NIETO;0;108,,,,,
HOMICIDIO EN PRIMER GRADO;GORDON, DAN;0;70,,,,
HOMOSEXUALES EN LA HISTORIA;ROWSE, A.L.;21,45;52,8,,
HOMOSEXUALIDAD;BEBER;13,2;24,2,,,
HONGOS ALUCINANTESLOS;BENITEZ, FERNANDO;9,75;40,7,,
HONGOS COMERCIALES Y MEDICINALES DE MEXICO;LOPEZ;14,9;14,9,,,
HONGOS COMUNES QUE ATACAN CULTIVOS EN AMERICA LAT.;FINCH, H.C.;18,18;58,3,,
HONGOS ESPECIES ALUCINOGENAS;FURST, PETER;0;49,5,,,
HONGOS LAS SETAS Y SUS RECETAS LOS;LIBIN, TITA;42;77,,,,
HONGOS;GUZMAN;26,33;102,3,,,
HONOR DE LOS CORSOS;;0;0,,,,,
HONOR DEL SILENCIO EL;STEEL DANIELLE;0;99,,,,,
HONOR ENTRE LADRONES;ARCHER JEFFREY;0;130,9,,,,
HOORAY FOR ENGLISH 1! BOOK;SCOTT, FORESMAN AND COMPANY;20,09;69,3,,
HOORAY FOR ENGLISH 1! CASSETTE LENGUAGE;SCOTT, FORESMAN AND COMPANY;0;102,85,,,
HOORAY FOR ENGLISH 1! CASSETTE;SCOTT, FORESMAN AND COMPANY;0;102,85,,,
HOORAY FOR ENGLISH 1! TEACHER;SCOTT, FORESMAN AND COMPANY;0;171,6,,,
HOORAY FOR ENGLISH 1! WORKBOOK;SCOTT, FORESMAN AND COMPANY;11,27;60,5,,
HOORAY FOR ENGLISH 2! BOOK;SCOTT, FORESMAN AND COMPANY;20,09;69,3,,
HOORAY FOR ENGLISH 2! CASSETTE LENGUAGE;SCOTT, FORESMAN AND COMPANY;0;102,85,,,
HOORAY FOR ENGLISH 2! CASSETTE;SCOTT, FORESMAN AND COMPANY;0;102,85,,,
HOORAY FOR ENGLISH 2! TEACHER;SCOTT, FORESMAN AND COMPANY;0;171,6,,,
HOORAY FOR ENGLISH 2! WORKBOOK;SCOTT, FORESMAN AND COMPANY;11,27;60,5,,
HOORAY FOR ENGLISH 3! BOOK;SCOTT, FORESMAN AND COMPANY;20,09;77,,,
HOORAY FOR ENGLISH 3! CASSETTE COPIA;;0;55,,,,,
HOORAY FOR ENGLISH 3! CASSETTE LENGUAGE;SCOTT, FORESMAN AND COMPANY;0;102,85,,,
HOORAY FOR ENGLISH 3! CASSETTE;SCOTT, FORESMAN AND COMPANY;0;102,85,,,
HOORAY FOR ENGLISH 3! TEACHER;SCOTT, FORESMAN AND COMPANY;0;171,6,,,
HOORAY FOR ENGLISH 3! WORKBOOK;SCOTT, FORESMAN AND COMPANY;11,27;60,5,,
HOORAY FOR ENGLISH 4! BOOK;SCOTT, FORESMAN AND COMPANY;20,09;69,3,,
HOORAY FOR ENGLISH 4! CASSETTE LENGUAGE;SCOTT, FORESMAN AND COMPANY;0;102,85,,,
HOORAY FOR ENGLISH 4! CASSETTE;SCOTT, FORESMAN AND COMPANY;0;102,85,,,
HOORAY FOR ENGLISH 4! TEACHER;SCOTT, FORESMAN AND COMPANY;0;171,6,,,
HOORAY FOR ENGLISH 4! WORKBOOK;SCOTT, FORESMAN AND COMPANY;11,27;60,5,,
HOORAY FOR ENGLISH 5 TEACHERS;;0;103,4,,,,
HOORAY FOR ENGLISH 5! BOOK;SCOTT, FORESMAN AND COMPANY;20,09;69,3,,
HOORAY FOR ENGLISH 5! WORKBOOK;SCOTT, FORESMAN AND COMPANY;11,27;60,5,,
HOORAY FOR ENGLISH 6! BOOK;SCOTT, FORESMAN AND COMPANY;20,09;69,3,,
HOORAY FOR ENGLISH 6! WORKBOOK;SCOTT, FORESMAN AND COMPANY;11,27;60,5,,
HOORAY FOR ENGLISH! CASSETTE SONGS 1;SCOTT, FORESMAN;0;55,,,,
HOORAY FOR ENGLISH! LANGUAGE CARDS;SCOTT, FORESMAN AND COMPANY;0;497,31,,,
HOORAY FOR ENGLISH! POSTERS A;SCOTT, FORESMAN AND COMPANY;0;274,12,,,
HOORAY FOR ENGLISH! POSTERS B;SCOTT, FORESMAN AND COMPANY;0;274,12,,,
HOORAY FOR ENGLISH! POSTERS C;SCOTT, FORESMAN AND COMPANY;0;274,12,,,
HORA DE CURAR;TRIGUEIRINHO;0;81,,,,,
HORA DE LA ARAÑA LA;PATTERSON JAMES;0;58,,,,,
HORA FINAL DE FIDEL CASTRO LA;OPPENHEIMER, ANDRES;0;188,1,,,
HORA FINAL LA;CALDWELL, TAYLOR;27,5;46,53,,
HORA INTIMA DE AGUSTIN LARA LA;AURA, ALEJANDRO;22;63,8,,,
HORA MAS OSCURA LA;ANDREWS;0;129,,,,,
HORA MAS OSCURA LA;ANDREWS;0;59,,,,,
HORA SIN SOMBRA LA;SORIANO OSVALDO;0;119,,,,,
HORA VIOLETA LA;ROIG MONTSERRAT;0;55,,,,,
HORAS ATAREADAS LAS;ROLL, ERICK;9,75;16,5,,
HORAS CONTADAS DEL PRI LAS;HERNANDEZ LOPEZ, JULIO;0;79,,,,
HORAS PERDIDAS;SAVIANE, CATARINA;0;8,,,,
HORAS TOMADAS DE LA NOCHE I;HITCHCOCK ALFRED;0;44,,,,,
HORAS TOMADAS DE LA NOCHE II;HITCHCOCK ALFRED;0;44,,,,,
HORLA EL;MAUPASSANT;0;5,5,,,,
HORMIGON ARMADO-PRETENSADO 2;RUSCH;0;0,,,,,
HORMIGON ARMADO-PRETENSADO;RUSCH;0;0,,,,,
HORMIGUITAS;ALCOCER DE ROSS, IRMA;0;90,2,,,
HORMONAS:MENSAJEROS QUIMICOS Y COMUNICACION CELULA;GARCIA-SAINZ;0;25,,,,,
HORMONAS;MORGAN, BRIAN L.G.;0;70,,,,
HORNO DE MICROONDAS COMO APROVECHARLO AL 100% EL;LANDRA, LAURA;0;109,,,,
HORNOS DE ALTA FRECUENCIA Y MICROONDAS;ASTIGARRAGA;0;137,5,,,,
HORNOS DE HITLER LOS;LENGYEL, OLGA;15;92,4,,,
HORNOS INDUSTRIALES DE INDUCCION;ASTIGARRAGA;0;145,,,,,
HORNOS INDUSTRIALES DE RESISTENCIAS;ASTIGARRAGA URQUIZA, JULIO;0;145,,,,
HOROSCOPO 1994 ACUARIO;EDICIONES ZETA;2,4;4,4,,,
HOROSCOPO 1994 ACUARIO;PARKER;0;38,5,,,,
HOROSCOPO 1994 ARIES;EDICIONES ZETA;2,4;4,4,,,
HOROSCOPO 1994 ARIES;PARKER, JULIA Y DERECK;0;38,5,,,
HOROSCOPO 1994 CANCER;EDICIONES ZETA;2,4;4,4,,,
HOROSCOPO 1994 CANCER;PARKER;0;38,5,,,,
HOROSCOPO 1994 CAPRICORNIO;EDICIONES ZETA;2,4;4,4,,,
HOROSCOPO 1994 CAPRICORNIO;PARKER;0;38,5,,,,
HOROSCOPO 1994 ESCORPION;EDICIONES ZETA;2,4;4,4,,,
HOROSCOPO 1994 ESCORPION;PARKER;0;38,5,,,,
HOROSCOPO 1994 GEMINIS;EDICIONES ZETA;2,4;4,4,,,
HOROSCOPO 1994 GEMINIS;PARKER;0;38,5,,,,
HOROSCOPO 1994 LEO;EDICIONES ZETA;2,4;4,4,,,
HOROSCOPO 1994 LEO;PARKER;0;38,5,,,,
HOROSCOPO 1994 LIBRA;EDICIONES ZETA;2,4;4,4,,,
HOROSCOPO 1994 LIBRA;PARKER;0;38,5,,,,
HOROSCOPO 1994 PISCIS;EDICIONES ZETA;2,4;4,4,,,
HOROSCOPO 1994 PISCIS;PARKER;0;38,5,,,,
HOROSCOPO 1994 SAGITARIO;EDICIONES ZETA;2,4;4,4,,,
HOROSCOPO 1994 SAGITARIO;PARKER;0;38,5,,,,
HOROSCOPO 1994 TAURO;EDICIONES ZETA;2,4;4,4,,,
HOROSCOPO 1994 TAURO;PARKER;0;38,5,,,,
HOROSCOPO 1994 VIRGO;EDICIONES ZETA;2,4;4,4,,,
HOROSCOPO 1994 VIRGO;PARKER;0;38,5,,,,
HOROSCOPO 1997 DE CHELA BRACHO;BRACHO, CHELA;0;55,,,,
HOROSCOPO 1998 DE CHELA BRACHO;PROMEXA;0;60,,,,,
HOROSCOPO CHINO PREDICCIONES 1993;SQUIRRU, LUDOVIC;0;46,2,,,
HOROSCOPO DE CHELA BRACHO 1995 EL;BRACHO, CHELA;25,35;42,9,,
HOROSCOPO DE LOS NUMEROS EL;GALLOTI, ALICIA;0;55,,,,
HOROSCOPO PERPETUO;FLEURY, RENE;0;28,6,,,
HOROSCOPO PERPETUO;FLEURY, RENE      -DIST.MATEOS;0;23,1,,,
HORROR 1 BOLSILLO;KING, STEPHEN;0;61,,,,
HORROR 2 LOS RELATOS DE TWILI;STPEPHEN;0;77,,,,,
HORROR 3 LO MEJOR DEL TERROR CONTEMPORANEO;STEPHEN;0;51,,,,,
HORROR 4 LO MEJOR DEL TERROR CONTEMPORANEO;CLIVE;0;64,,,,,
HORROR 5 LO MEJOR DEL TERROR CONTEMPORANEO;STEPHEN;0;51,,,,,
HORROR 7;STEPHEN;0;51,,,,,
HORROR DE DUNWICH EL;LOVECRAFT;0;5,5,,,,
HORROR VI;KING;0;51,,,,,
HORTICULTURA DOMESTICA;ARAIZA CHAVEZ, JAVIER;8,78;41,8,,
HORTICULTURA HERBACEA ESPECIAL;MAROMOTO, J.V.;0;131,,,,
HORTICULTURA PRACTICA;GUARRO, ESTANISLAO;0;91,,,,
HORTICULTURA;GORDON Y BARDEN;32,5;181,5,,,
HORTICULTURA;LOPEZ TORRES ,MARCOS;0;114,4,,,
HOTEL AFODISIA;STARR DOROTHY;0;68,,,,,
HOTEL DESIGN;SOMOHANO;0;294,,,,,
HOTEL DESING;SOMOHANO;0;294,,,,,
HOTEL MAMA;HERMS, ELKE;0;111,,,,
HOTEL REGIS HISTORIA DE UNA EPOCA;PERALTA SANDOVAL, SERGIO;0;129,,,,
HOTELERIA (CECSA);BAEZ, SIXTO;0;71,,,,
HOTELERIA DE CARNE Y HUESO LA;SUAREZ, RAFAEL;0;42,,,,
HOTELERIA LA;PERRIN, DENIS;0;6,6,,,
HOTELERO EL;BERMUDEZ, MAURICIO;0;71,,,,
HOTELES Y MOTELES (administracion y funcionamien);GRAY, WILLIAM;0;114,4,,,
HOUSTON;KRAUZE, ETHEL;0;50,,,,
HOW TO MAKE AND USE VISUAL DELIGHTS IN THE ENGLISH;ROMO RICHARD;0;88,,,,,
HOW TO PREPARE FOR THE TOEFL TEST INCLUYE 3 CASSET;BARRONS;0;557,,,,,
HOW TO WRITE A PLAY;GUM, LORI;0;5,,,,
HOY ES OTRO GRAN DIA;SOSA SAURI, GREGORIO;0;25,,,,
HOY HARE UNA SOLA COSA;PROMEXA;0;110,,,,,
HOY NO TE ESPERO;WILLIAMS, TERENCE;0;61,6,,,
HOYOS NEGROS Y LA CURVATURA DEL ESPACIO-TIEMPO;HACYAN;0;30,,,,,
HTML 3.2 REFERENCIA VISUAL;SCHARF DEAN;0;85,,,,,
HTML 3.2 SOLUCIONES INSTANTANEAS;MULLEN ROBERT;0;79,,,,,
HTML AVANZADO;MORRIS BRUCE;0;150,,,,,
HTML INICIACION Y REFERENCIA;SANTOS GARCIA;0;135,,,,,
HTML REFERENCIA VISUAL 3.2;SCHARF DEAN;0;85,,,,,
HTML REFERENCIA VISUAL;SCHARF, DEAN;0;70,,,,
HUAUTLA EN TIEMPO DE HIPPIES;ESTRADA, ALVARO;0;59,,,,
HUBO UN TIEMPO;CALDWELL, TAYLOR;25,74;43,56,,
HUELGA EN IBEROAMERICA LA;PASCO COSMOPOLIS, MARIO;0;84,,,,
HUELGA EN LA BIBLIOTECA;BUHIGAD, Ma.FERNANDA;0;10,45,,,
HUELGAS LAS en las universidades una traicion;CAVAZOS FLORES, BALTAZAR;0;24,2,,,
HUELLAS 1988. POESIA ORIGINAL;SALAS, DULCE MARIA;4,5;4,5,,
HUELLAS DE AMOR;;0;1,5,,,,
HUELLAS DE DOLOR Y ESPERANZA;NERUDA,P./GUILLEN,N./FELIPE,L.;7,2;38,5
HUERTA LA;TISCORNIA, JULIO;0;101,,,,
HUERTO EN EL JARDIN EL;ARTER ELISABETH;0;68,2,,,,
HUERTO EN LA CASA EL;COLECCION CANTARO (PAX);8,1;14,85,,,
HUERTO MEDICINAL EL;KOHLER, PETER;0;95,,,,
HUEVO DE FABERGE EL;UPTON, ROBERT;0;51,7,,,
HUEVO O LA GALLINA EL;SELECTOR;0;20,,,,,
HUEVOS A LA MEXICANA;SALGADO, ANTONIO;0;38,5,,,
HUEVOS DE PASCUA;KASPARAVICIUS;0;50,,,,,
HUGO MI AMIGO;DOSAL;11,7;21,45,,,
HUIDA LA;THOMPSON, JIM;22,88;38,72,,
HUIDOBRO: LOS OFICIOS DE UN POETA;COSTA, RENE DE;4,62;7,81,,
HULK EL HOMBRE INCREIBLE;FERNANDEZ;0;13,2,,,,
HULK EL INCREIBLE. ATRAPADOS EN LA MINA;;8,6;8,6,,,
HUMAN FACTORS  IN ENGINEERING AND DESIGN;SANDER, MARK;0;87,,,,
HUMANIDAD EN LA ENCRUCIJADA LA;MESAROVIC;0;41,,,,,
HUMANIDAD NUEVA. IGLESIA PROYECTO DE DIOS;PROGRESO;22;22,,,,,
HUMANISMO EN LA ADMINISTRACION I;VELAZQUEZ MASTRETTA;0;72,,,,,
HUMANISMO EN LA ADMINISTRACION II;VELAZQUEZ MASTRETTA;0;72,,,,,
HUMANISMO TRASCENDENTAL Y DESARROLLO;GUZMAN;9,41;46,2,,,
HUMAYA;HERNANDEZ TYLER, ALEJANDRO;31,5;45,,,
HUMEDADES EN LA CONSTRUCCION LAS;ULSAMER FEDERICO;0;82,5,,,,
HUMOR A PRIMERA VISTA;GALLY, HECTOR;0;25,,,,
HUMOR CON AGUA BENDITA;PEÑALOZA, JOAQUIN A.;0;0,,,,
HUMOR EN SERIO;SCHMIDT, SAMUEL;0;98,,,,
HUMOR ES CIEGO EL;PALOMO;14,3;48,4,,,
HUMOR RITUAL EN LA ALTIPLANICIE DE CHIAPAS;REIFER BRICKER, VICTORIA;4,68;7,92,,
HUNCHBACK OF NOTRE DAME;EDICIONES LOPEZ;0;10,,,,,
HUNDERTWWASSER;RAND;0;139,,,,,
HURACAN CORAZON DEL CIELO;PISANI, FRANCIS;0;78,1,,,
HUSKY SIBERIANO EL C-16120;ESPECIALISTAS DOMEFAUNA;0;149,,,,,
HUSKY SIBERIANO EL;PISANO, BEVERLY-HISPANOEUROPEA;0;92,,,,
HUSKYN SIBERIANO EL;DE AZAR, ROSA;0;91,,,,
HUYE JANE HUYE;FIELDING, JOY;22,75;78,1,,
HYPERCARD Manual de referencia;MICHEL, STEPHEN;0;60,,,,
I CAN BOOK;ALLINGTON, RICHARD L.;0;131,12,,,
I CAN READ;ALLINGTON, RICHARD L.;0;75,9,,,
I CAN TEACHER'S;DELTI;0;364,5,,,,
I CHING 2;DAMIAN;0;76,,,,,
I CHING CARTAS TAO;ROCCO, GUSTAVO ANDRES;0;95,,,,
I CHING DE LA ADMINISTRACION;SADLER WILLIAM;0;79,,,,,
I CHING EL LIBRO DE LAS MUTACIONES LUJO;WILHELM, RICHARD;0;298,1,,,
I CHING EL LIBRO DE LAS MUTACIONES RUSTICO;WILHELM RICHARD;0;190,,,,,
I CHING EL;DOUGLAS, ALFRED;0;38,5,,,
I CHING LIBRO DE LAS MUTACIONES;TUAN, LEE;0;50,,,,
I CHING PARA PRINCIPIANTES;LEE CHANG GEORGE;0;35,,,,,
