FUNDAMENTOS DE HOMEOPATIA DEL ORGANON;HAMLYN     - ALBATROS;16,9;26
REALIDAD DE LA HOMEOPATIA LA;DUBERTY    - ALBATROS;27,3;42
HOMEOPATIA FICCION O REALIDAD?;DUBERTY    - ALBATROS;16,25;25
GALLO FINO COMBATIENTE EL;MAÑAS      - ALBATROS;17,55;27
ANFIBIOS: LA RANA Y SU CRIANZA;FREIBERG   - ALBATROS;16,9;26
ARTE DE PODAR FRUTALES EL;TISCORNIA  - ALBATROS;15,6;24
PRODUCCION DE MANZANAS;TOCAGNI    - ALBATROS;13;20
PLANIFICACION CASERA;FRANKEL    - ALBATROS;16,9;26
PARA ESTAR EN FORMA -HOMBRES;ROBERTON   - ALBATROS;10,4;16
HOMEOPATIA;BANDOEL    - ALBATROS;128,05;197
LECHUGA LA;MALLAR, ANA- HEMISFERIO SUR;14,3;22
REPOLLO EL;LIMONGELLI - HEMISFERIO SUR;14,3;22
TRATADO PRACTICO DE BONSAI;KAWOLLECK  - OMEGA;156,65;241
TECNICAS DEL BONSAI;NAKA       - OMEGA;149,5;230
REPRODUCCION ANIMAL INSEMINACION ARTIFICIAL 1;BONADORA   - HEMISFERIO SUR;74,75;115
DOCTRINA Y TRATAMIENTO DE LAS ENFERMEDADES CRONICA;CANDEGAVE  - ALBATROS;47,45;73
INTRODUCCION A LA INVESTIGACION SOCIAL;BLALOLCK   - AMORRORTU;18,85;29
ESTUDIO DE LA MODERNIZACION;APTER, D.  - AMORRORTU;34,45;53
SOCIOLOGIA Y LA TEORIA MODERNA DE SIST.;BUCKLEY, W.- AMORRORTU;36,4;56
ESTUDIOS SOBRE TEORIA SOCIAL;SCHUTZ, A. - AMORRORTU;48,1;74
NUEVAS REGLAS DEL METODO SOCIOLOGICO;GIDDENS, A.- AMORRORTU;35,75;55
REFLEX DE UN SOLO OBJETIVO DE 35 MM LA;GAUNT, L.  - OMEGA;55,25;85
LICORES CASEROS;MONIN      - ALBATROS;18,2;28
INFORME SOBRE HOMEOPATIA;DETTINIS   - ALBATROS;6,5;10
APUNTES SOBRE LOS MIASMAS;ORTEGA     - ALBATROS;43,55;67
NUEVO REPERTORIO DE KENT;MURATA     - ALBATROS;134,55;207
MATERIA MEDICA COMPARADA;CANDEGAVE  - ALBATROS;74,1;114
MANUAL DE BONSAI;SWINTON    - OMEGA;139,1;214
SISTEMAS ELECTRICOS EN AVIACION LOS;PALLETT E. - PARANINFO;0;117
VUELO CON MOTOR ALTERNATIVO;CUESTA, M. - PARANINFO;0;147
BONSAI Su cuidado y su estetica;GODINEZ CALONJE, ENRIQUE;0;68
GUIA DE LAS PLANTAS DE INTERIOR (DELGADO);HERWIG, ROB;0;61
GUIA DE LAS ESTRELLAS;WIDMANN-SCHUTTE;0;135
PERRO Cuidado y educacion de las principales razas;BAUMANN, DORIS;0;40
GUIA DEL PERRO JOVEN Adiestramiento alimentacion;BAUMANN, DORIS;0;40
CIELO A SIMPLE VISTA EL;BOURGE, PIERRE;0;110
ASTRONOMIA Una guia del firmamento p/ aficcionados;DUNLOP, STORM;0;145
INICIACION A LA ASTRONOMIA;LACROUX, JEAN;0;135
TRATADO DE HORTICULTURA HERBACEA II;ILLESCAS-VESPERINAS;0;121
HORTICULTURA HERBACEA ESPECIAL;MAROMOTO, J.V.;0;131
INVERNADEROS Diseño construccion y ambientacion;MATALLANA-MONTERO;0;81
CURSO DE PELUQUERIA 2;AUGE, R.;0;41
CURSO DE PELUQUERIA 1;AUGE, R.;0;41
GUIA DE APLICACION DE HERBICIDAS;VILLARIAS, J.L.;0;185
GUIA DE LAS PLANTAS DE INTERIOR;SCHUBERT-HERWIG;0;200
ARTE DE OBTENER BUENAS FOTOGRAFIAS EL;MARNAT, M.;0;100
ENFERMEDADES DE LAS CUCURBITACEAS;BLANCARD-LECOQ-PITRAT;0;252
CUESTIONARIO DEL PILOTO PRIVADO;SAAVEDRA, ALEJANDRO ROSARIO;0;45
PRACTICAS DE PELUQUERIA 1;TORROBA ARROYO;0;36
PRACTICAS DE PELUQUERIA 2;TORROBA ARROYO;0;48
CONSTRUIR EN ACERO;MASI, FAUSTO;0;350
TRATADO DE HORTICULTURA HERBACEA I;ILLESCAS-VESPERINAS, SOBRINO;0;111
TRATADO DE FOTOGRAFIA Texto avanzado p/ profesion.;LANGFORD, MICHAEL J.;0;260
NUEVA HORTICULTURA Tecnol. y econom. sist. hort.;RAMOS-RALLO;0;84
PRACTICA DE LA FOTOGRAFIA EN COLOR LA;SKOGLUND, GOSTA;0;95
JARDINES Diseño-proyecto-plantacion;DEL CAÑIZO, JOSE ANTONIO;0;141
BONSAI Cuidado y cultivo de arboles enanos japones;DAUTE, HORST;0;169
BONSAI Un manual basico;METZ, HERMANN;0;135
TRATADO PRACTICO DE BONSAI (GRANDE);TOMLINSON, HARRY;0;210
BONSAI DE INTERIOR Una guia p/ principiantes;PIKE, DAVE;0;140
BONSAI Su correcto desarrollo paso a paso;PIKE, DAVE;0;340
TRATADO PRACTICO DE BONSAI;WOLFGANG-KAWOLLEK;0;220
MANIPULACION Y ALMACENAMIENTO DE GRANOS ALIMENTIC.;HALL, D.W.;0;111
ARBOLES Manuales de identificación;COOMBES, ALLEN J.;0;160
FOSILES Manuales de identificación;WALKER, CYRIL;0;130
CULTIVOS HERBACEOS EXTENSIVOS;GUERRERO, ANDRES;0;198
PLAGAS Y ENFERMEDADES DE LAS PLANTAS CULTIVADAS;DOMINGUEZ-GARCIA TEJERO;0;198
ATLAS DE MALAS HIERBAS;VILLARIAS, J.L.;0;151
GUIA PRACTICA DE PLAGAS;DEL CAÑIZO, J.A.;0;147
MAIZ EL;BARTOLINI, ROBERTO;0;54
RIEGOS A PRESION-ASPERSION-GOTEO;GOMEZ POMPA, PEDRO;0;74
CABRA Guia practica para el ganadero;QUITTET, E.;0;74
RIEGO POR GOTEO;MEDINA SAN JUAN, J.A.;0;88
RIEGOS LOCALIZADOS DE ALTA FRECUENCIA;PIZARRO, FERNANDO;0;151
SUELO LOS ABONOS Y LA FERTILIZACION DE LOS CULTIV;GUERRERO, ANDRES;0;71
CULTIVO MODERNO DEL TOMATE;RODRIGUEZ RODRIGUEZ;0;54
PESTICIDAS AGRICOLAS;BARBERA, CLAUDIO;0;480
ENFERMEDADES DEL TOMATE;BLANCARD, D.;0;232
APICULTURA;JEAN-PROST, P.;0;151
ILUMINACION EN EL RETRATO LA;PETZOLD, PAUL;0;80
FOTOGRAFIA BASICA;LANGFORD, MICHAEL;0;270
TRATADO DE ASTROLOGIA;ALPHERAT;0;160
SOLO LA VERDAD TRAE LA LIBERTAD;KRISHNAMURTI;0;67
TRAGEDIA DEL HOMBRE Y DEL MUNDO LA MENTE MECANICA;KRISHNAMURTI;0;87
VIDA Y MUERTE DE KRISHNAMURTI;LUTYENS, MARY;0;199
TAMBIEN VIVIMOS MIENTRAS SOÑAMOS;TRIGUEIRINHO;0;48
SU MENTE CONSTRUCTIVA;KOPMEYER;0;80
SIETE TEXTOS DE ALQUIMIA;ANONIMO;0;51
YO DECIDI PERMANECER JOVEN;SUNDARI;0;32
UNA MANERA COMPLETAMENTE DISTINTA DE VIVIR;KRISHNAMURTI;0;216
CAMINOS PARA LA CURA INTERIOR;TRIGUEIRINHO;0;55
CONFERENCIAS EN WASHINGTON D.C.;KRISHNAMURTI;0;35
CIENCIA OCULTA EN LA MEDICINA;HARTMANN, FRANZ;0;47
BHAGAVAD GUITA EL MENSAJE DEL MAESTRO;RAMACHARAKA, YOGI;0;37
CONVERSACIONES CON ESTUDIANTES;KRISHNAMURTI;0;128
AYUNO RACIONAL;EHRET;0;36
APRENDA A VIVIR SANO Y FELIZ CON EL PODER DE SU ME;BONGIOVANNI;0;79
A LOS PIES DEL MAESTRO;KRISHNAMURTI;0;13
BHAGAVAD GITA;BESANT, ANNIE;0;47
COMENTARIOS SOBRE EL VIVIR TOMO 1;KRISHNAMURTI;0;99
COMENTARIOS SOBRE EL VIVIR TOMO 2;KRISHNAMURTI;0;99
COMENTARIOS SOBRE EL VIVIR TOMO 3;KRISHNAMURTI;0;99
COMO CREAR SUS PROPIOS EJERCICIOS MENTALES;CALLEJA, MATIAS;0;171
DOCTRINA SECRETA LA  (TOMO 1);BLAVATSKY;0;144
DOCTRINA SECRETA LA  (TOMO 2);BLAVATSKY;0;144
DOCTRINA SECRETA LA  (TOMO 3);BLAVATSKY;0;144
DOCTRINA SECRETA LA  (TOMO 4);BLAVATSKY;0;144
DOCTRINA SECRETA LA  (TOMO 5);BLAVATSKY;0;144
DOCTRINA SECRETA LA  (TOMO 6);BLAVATSKY;0;144
CRISI DEL HOMBRE LA;KRISHNAMURTI;0;92
CURACION DE LAS ENFERMEDADES MEDIANTE EL PODER DEL;ATKINSON;0;35
INDIA SECRETA LA;BRUNTON, PAUL;0;132
PERSECUCION DEL PLACER LA;KRISHNAMURTI;0;133
RAIZ DEL CONFLICTO LA;KRISHNAMURTI;0;99
PROFECIAS DEL APOCALIPSIS LAS;ALVAREZ LOPEZ, JOSE;0;75
CHAKRAS LOS;LEADBEATER;0;120
MEDITACION CREADORA Y CONSCIENCIA MULTIDIMENCIONAL;ANAGARIKA GOVINDA;0;137
MEJORE SU FORTUNA EN 101 LECCIONES;KOPMEYER;0;83
MANIFESTACIONES DEL KARMA LAS;STEINER, RUDOLF;0;69
VIDA DESPUES DE LA MUERTE LA;RAMACHARAKA, YOGI;0;44
VERDADERA INTERPRETACION DEL CALENDARIO AZTECA LA;IBARRA GRASSO;0;77
SABIDURIA DEL YO SUPERIOR LA;BRUNTON, PAUL;0;165
REVOLUCION FUNDAMENTAL LA;KRISHNAMURTI;0;77
MELQUISEDEC Y EL MISTERIO DEL FUEGO;PALMER HALL;0;26
OCULTISMO PRACTICO;BLAVATSLEY;0;24
MUERTE Y RENACIMIENTO LA SUPREMA ALQUIMIA;REYO, ZULMA;0;104
PUERTAS DEL COSMOS;TRIGUEIRINHO;0;60
FUTURO ES HOY EL;KRISHNAMURTI;0;84
SECRETO DE LA PIRAMIDE EL;BARBARIN;0;47
PENSAMIENTO DE KRISHNAMURTI EL;CAMINOS, MIGUEL ANGEL;0;64
KYBALION EL;TRES INICIADOS;0;41
LIBRO TIBETANO DE LA GRAN LIBERACION EL;WENTS, EVANS;0;108
HOMBRE VISIBLE E INVISIBLE EL;LEADBEATER;0;128
DOBLE ETERICO EL;POWELL, ARTURO;0;76
CIELO Y SUS MARAVILLAS Y EL INFIERNO EL;SWEDENBORG, EMANUEL;0;195
ENIGMA DE LAS PIRAMIDES EL;ALVAREZ LOPEZ, JOSE;0;81
EGIPTO SECRETO EL;BRUNTON, PAUL;0;117
CUARTO CAMINO EL;OUSPENSKY;0;241
DE LO IRREAL A LO REAL;TRIGUEIRINHO;0;36
HATHA YOGA Y LA CIENCIA MODERNA EL;ALVAREZ LOPEZ, JOSE;0;83
GLOSARIO TEOSOFICO;BLAVATSKY;0;507
CIENCIA DE LA SALUD LA;RAMACHARAKA;0;40
CLAVE DE LA TEOSOFIA LA;BLAVATSKY;0;77
CABALA MISTICA LA;FORTUNE;0;99
ALEGRIA DE SER TU MISMO LA;LOSTADO, DARIO;0;87
CLARA VIRTUD DEL ZEN LA;HALL, MANLY;0;57
CONCIENCIA FRAGMENTADA LA;KRISHNAMURTI;0;105
HATHA YOGA;SIVANANDA;0;97
HORA DE CURAR;TRIGUEIRINHO;0;81
FORMAS DEL PENSAMIENTO;BESANT;0;153
GUIA PARA EL CONOCIMIENTO DE SI MISMO;STEINER;0;38
VALLE DE LOS ESPIRITUS EL;TERRERA, GUILLERMO;0;60
EN TORNO A LAS ENSEÑANZAS DE KRISHNAMURTI;CAMINOS, MIGUEL ANGEL;0;36
TATWAMETRO EL;HELLER;0;48
BEBIDAS TECNOLOGIA QUIMICA Y MICROBIOLOGIA;VARNAM, ALAN;0;768
CALIDAD DEL AGUA POTABLE PROBLEMAS Y SOLUCIONES;GRAY;0;650
MICROSCOPIA DE LOS ALIMENTOS;FLINT, OLGA;0;280
HACCP ENFOQUE PRACTICO;MORTIMORE, SARA;0;480
CONSERVACION CASERA DE FRUTAS Y HORTALIZAS;STUDER;0;325
ELABORACION CASERA DE CARNE Y EMBUTIDOS;SCHIFFNER;0;380
ALERGIA E INTOLERANCIA A LOS ALIMENTOS;LESSOF;0;395
MICROBIOLOGIA ALIMENTARIA 2;BOURGEOIS;0;519
HIGIENE VETERINARIA DE LOS ALIMENTOS;FEHLHABER;0;1120
EVALUACION SENSORIAL DE LOS ALIMENTOS EN LA TEORIA;ANZALDUA MORALES, ANTONIO;0;336
MICROBIOLOGIA DE LOS ALIMENTOS;FRAZIER;0;764
FABRICAS DE ALIMENTOS;BARTHOLOMAI, ALFRED;0;600
PROTEINAS ALIMENTARIAS;CHEFTEL;0;493
MICROBIOLOGIA DE LAS AGUAS;RHEINHEIMER, GERHARD;0;421
ALIMENTOS QUIMICA DE SUS COMPONENTES;COULTATE;0;235
INTRODUCCION A LA BIOQUIMICA Y TECNOLOGIA DE A.T-2;CHEFTEL;0;392
SISTEMA DE ANALISIS DE RIESGOS Y PUNTOS CRITICOS;ICMSF;0;455
CURSO DE HIGIENE PARA MANIPULADORES DE ALIMENTOS;HAZELWOOD;0;142
ELABORACION ARTESANAL DE MANTEQUILLA YOGUR Y QUESO;SCHMIDT;0;162
FABRICAS DE ALIMENTOS;BARTHOLOMAI, ALFRED;0;600
GIMNASIA CORRECTIVA;GALOPIN ROGER;0;323
FOTOTRUCOS;MONIER PIERRE;0;339
MANUAL PRACTICO DEL JARDINERO;STANGL MARTIN;0;220
COMO HACER UN JARDIN;ZINKERNAGEL GISELA;0;220
CULTURISMO TOTAL;HANEY LEE;0;312
DESARROLLO MUSCULAR;GROSSER MANFRED;0;233
GIMNASIA PARA PROBLEMAS DE ESPALDA;HELMUT REICHARDT;0;166
PODA DE ARBOLES FRUTALES;SCHMID HEINER;0;260
CABALLO TRUCOS Y CONSEJOS PARA SU ADIESTRAMIENTO;LUX CLAUDE;0;185
LIBRO COMPLETO DEL CULTURISMO EL;HERNANDEZ CLEMENTE;0;250
PIEDRAS PRECIOSAS;HALL CALLY;0;330
CONOCE Y CUIDA TUS PECES DE ACUARIO;AXELROD HERBERT;0;130
FRUTAS CONFITADAS;COLDITZ GABRIELE;0;155
MASAJE EN EL DEPORTE EL;SCHWOPE FRIEDRICH;0;250
ENTRENAMIENTO BASICO DEL CABALLO;RIPMAN BARBARA;0;212
VICIOS Y RESABIOS DEL CABALLO COMO CORREGIRLOS;BUSH KAREN;0;212
109 FUNCIONES EN CLIPPER;MARIN;27,86;98
COBOL ESTRUCTURADO CURSO DE PROGRAMACION;CEBALLOS;34,86;108
DOMINE NOVELL NETWARE;CURRID-GILLET;48,86;141
DOMINE PC TOOLS DE LUXE VERSION 6;FERNANDEZ;48,86;141
INTRODUCCION A MICROSOFT WORKS;CHORDA;27,86;87
QUATTRO: Guia Practica;ALGARA;34,86;98
WORDPERFECT 4.2;KELLY;27,86;87
AUTOCAD: Referencia Instantanea;OMURA;41,86;109
CLIPPER: Tecnicas Aplicaciones y rutinas;MARIN;34,86;76
COMO USAR dBASE III Plus. Incluye avance dBASE IV;SIMPSON;34,86;108
COMO USAR LOTUS 1-2-3. Version 2.01 TOMO 1;MACROBIT;34,86;108
COMO USAR LOTUS 1-2-3. Version 2.01 TOMO 2;MACROBIT;34,86;108
LIBRO DE CLIPPER:SUMMER'87 EL;MARIN;27,86;98
CURSO DE PROGRAMACION CON C;CEBALLOS;34,86;141
MANUAL PARA QUICK BASIC 4.5;CEBALLOS;41,86;141
UTILIDADES NORTON: GUIA PRACTICA;NUÑEZ, RAFAEL;27,86;82
VIRUS EN LAS COMPUTADORAS;FERREYRA, GONZALO;32,06;115
REDES DE COMPUTADORA;BLCK;34,86;141
COMO USAR HARVARD GRAPHICS V.2.3;LARSEN;0;141
CLIPPER 5: Referencia rapida;MARIN;48,86;141
WORDPERFECT 5: GUIA DEL USUARIO;KELLY;0;108
COMO USAR DISCOS EN COMPUTACION;J.TAMAYO;0;86
PC/MS-DOS:REFERENCIA INSTANTANEA;HARVEY;0;87
INTRODUCCION A NOVELL NETWARE;GIMENO, CARLOS;0;97
WINDOWS 3.1 TRUCOS Y SECRETOS;TORNSDORF;0;163
HARVARD GRAPHICS PARA WINDOWS;FREUND;0;108
PC TOOLS 7.1;CASTELLANO;0;161
PC PARA PRINCIPIANTES;TORNSDORF;0;163
TURBO PASCAL PARA PRINCIPIANTES;SCHUMANN;0;76
CLIPPER 5.0 GUIAS DATA BECKER;LARISCH;0;141
DOS 5.0 PARA PRINCIPIANTES;TORNSDORF;0;121
MICROSOFT WORD VERSION 5;GARCIA APARICIO, E;0;98
REFRIGERACION ELEMENTAL PRACTICA;AGUILAR;15,05;60
COMO INICIAR SU PROPIO NEGOCIO;ALBERT, KENNETH;30,8;70
INFORMATICA BASICA;ALCALDE;33,39;121
TELEINFORMATICA;ALE / CUELLAR;51,59;73,7
CALCULO DIFERENCIAL E INTEGRAL (SCHAUM);AYRES, FRANK;28,49;113
ECUACIONES DIFERENCIALES;AYRES;28,49;107
FUNDAMENTOS DE MATEMATICAS SUPERIORES (SCHAUM);AYRES, FRANK;18,97;27,1
MATEMATICAS FINANCIERAS (SCHAUM);AYRES, FRANK;26,95;103
TRIGONOMETRIA PLANA Y ESFERICA (SCHAUM);AYRES, FRANK;26,18;37,4
GUIA COMPLETA DE VISUAL BASIC PARA WINDOWS;NELSON;0;200
CONTABILIDAD DE COSTOS;BACKER, MORTON;46,55;175
ALGEBRA;BARNETT;35,84;137
ALGEBRA Y TRIGONOMETRIA;BARNETT, RAYMOND;40,11;153
MATEMATICAS PARA ADMINISTRACION Y C. SOCIALES;BARNETT;51,73;318
MACROECONOMIA;BARRO;45,71;142
ORTOGRAFIA ACTUALIZADA;BASULTO;21,3;80
MECANICA VECTORIAL PARA INGENIEROS T.1-ESTATICA 6/;BEER;42,21;129
MECANICA VECTORIAL PARA INGENIEROS T.2-DINAMICA;BEER;45,85;154
MECANICA DE MATERIALES;BEER;44,66;159
CONCEPTOS DE FISICA MODERNA;BEISER, ARTHUR;45,57;245
FISICA APLICADA (SCHAUM);BEISER, ARTHUR;30,03;109
ESTADISTICA PARA ADMINISTRACION Y ECONOMIA;BERENSON, M.L.;49,14;153
LA MATEMATICAS NOS RODEA  PREESCOLAR;BERISTAIN;13,05;25,5
LA MATEMATICAS NOS RODEA 1;BERISTAIN;17,4;40
LA MATEMATICAS NOS RODEA 2;BERISTAIN;20,55;40
LA MATEMATICAS NOS RODEA 3;BERISTAIN;20,55;40
LA MATEMATICAS NOS RODEA 4;BERISTAIN;20,55;40
LA MATEMATICAS NOS RODEA 5;BERISTAIN;20,55;40
LA MATEMATICAS NOS RODEA 6;BERISTAIN;19,18;40
MICROECONOMIA;BLAIR, ROGER;36,19;59,5
INGENIERIA ECONOMICA 3/EDICION;BLANK/TARQUIN;51,73;165
HISTORIA PATRIA 3;BOLAÑOS;31,85;109
ECUACIONES DIFERENCIALES MODERNAS;BRONSON;22,33;32
INVESTIGACION DE OPERACIONES;BRONSON;21,21;119
MATEMATICAS APLICADAS P/ADMON.ECONOMIA Y C.SOC.;BUDNICK, FRANK;61,39;153
FISICA GENERAL (SCHAUM);BUECHE, FREDERICK;30,52;109
FUNDAMENTOS DE FISICA 1;BUECHE, FREDERICK;45,22;144
FUNDAMENTOS DE FISICA II;BUECHE, FREDERICK;45,22;144
ADMINISTRACION MODERNO;CERTO;53,13;285
METODOLOGIA CIENTIFICA;CERVO;21,42;93
ESTADISTICA PARA LAS CIENCIAS ADMINISTRATIVAS;CHAO, LINCOLN;0;164
METODOS NUMERICOS PARA INGENIEROS;CHAPRA, STEVEN;48,51;152
ADMINISTRACION DE RECURSOS HUMANOS  2/EDIC.;CHIAVENATO, IDALBERTO;50,26;146
INTRODUCCION A LA TEORIA GENERAL DE LA ADMON 4/ED;CHIAVENATO;54,81;171
ANALISIS ESTADISTICO;CHOU;45,78;72
ECONOMIA. Enfoque de America Latina;CLEMENT;41,93;164
HISTORIA UNIVERSAL 1;COBOS GONZALEZ, RUBEN;14,62;43
MARAVILLAS DE LA BIOLOGIA 2;MARTINEZ, CORTES, LUJAN;12,83;53
COMO CONSEGUIR CLIENTES;SLUTSKY;14,33;76
INTERPRETACION DEL DIBUJO MECANICO;COOVER;25,41;91
ESTADISTICA CON APLIC.A LAS C.SOCIALES Y LA EDUC.;DANIEL, WAYNE;38,64;197
INTRODUCCION A LA PSICOLOGIA;DAVIDOFF;50,68;154
COMPORTAMIENTO HUMANO EN EL TRABAJO;DAVIS;51,73;142
FORTRAN 77;DAVIS;35,49;59
HISTORIA DE MEXICO 1;DE LA TORRE;28,91;131
HISTORIA DE MEXICO 2;DE LA TORRE;28,91;131
INTRODUCCION A LA LEGISLACION LABORAL;DE LA TORRE;17,71;71
INTRODUCCION AL TRABAJO;DE LA TORRE, FRANCISCO;16,17;60
METODOLOGIA DE LA INVESTIGACION;DE LA TORRE;24,08;92
TALLER DE LECTURA Y REDACCION 1   2/EDICION;DE LA TORRE;30,31;86
TALLER DE LECTURA Y REDACCION 2;DE LA TORRE;25,48;86
GRAFICAS POR COMPUTADORAS;DEMEL;41,37;269
MATEMATICAS FINANCIERAS  2/EDIC.;DIAZ MATA;42,21;109
TEORIAS DE LA PERSONALIDAD;DICAPRIO;45,92;220
RELACIONES HUMANAS UN ENFOQUE SECRETARIAL;DOMINGUEZ;18,97;72
MACROECONOMIA  6/EDIC.;DORNBUSCH, RUDIGER;61,25;164
CURSO BASICO DE PRACTICAS SECRETARIALES;DUEÑAS;11,06;47
CURSO BASICO DE MECANOGRAFIA;DUEÑAS;11,62;68
CIRCUITOS ELECTRICOS (SCHAUM);EDMINISTER;25,41;107
ELECTROMAGNETISMO;EDMINISTER;18,97;106
FISICA VOL.1 FUNDAMENTOS Y APLICACIONES;EISBERG;44,17;77
FISICA VOL.2 FUNDAMENTOS Y APLICACIONES;EISBERG;44,17;77
ETICA;ESCOBAR;23,1;113
PSICOLOGIA DEL NIÑO (SCHAUM);FAW, TERRY;21,21;30,3
ECONOMIA;FISCHER, STANLEY;56,35;183
INTRODUCCION A LA INVESTIGACION DE MERCADOS;FISCHER, LAURA;26,46;76
MERCADOTECNIA;FISCHER, LAURA;46,06;109
FUNDAMENTOS DE INGENIERIA ELECTRICA;FITZGERALD;52,57;238
MATERIALES DE INGENIERIA Y SUS APLICACIONES;FLINN;52,43;249
FUNDAMENTOS DE INSTALACIONES ELECTRICAS;FOLEY;30,66;108
DIBUJO DE INGENIERIA;FRENCH, TOMAS E.;75,81;280
HIDRAULICA DE CANALES ABIERTOS;FRENCH;47,39;238
RELACIONES HUMANAS UN ENFOQUE MODERNO;FRUEHLING;17,57;64
RELACIONES HUMANAS;FULTON;14,63;53
MS C/C++ 7 MANUAL DE BOLSILLO;JOYANES AGUILAR, LUIS;0;76
CODIGO SIN ERRORES;MAGUIRE;0;115
CLIPPER 5.02 AVANZADO;RAMALHO;0;182
VOZ DEL MERCADO LA;BARABBA;0;87
GUIA DE LOS PEQUEÑOS NEGOCIOS;WRIGHT;0;60
MS-DOS 6.2;RAMALHO;0;181
MECANICA DE LOS FLUIDOS E HIDRAULICA (SCHAUM);GILES, RONALD;25,41;107
CONTROL DE CALIDAD;GONZALEZ;53,69;190
PROGRAMACION BASIC (SCHAUM);GOTTFRIED, BYRON;29,26;186
PROGRAMACION EN PASCAL (SCHAUM);GOTTFRIED, BYRON S.;18,97;121
TAQUIGRAFIA GREGG EDICION ANIVERSARIA;GREGG;21,98;83
AUTOEDICION;GROUT, BILL;19,25;27,5
CONTABILIDAD;GUAJARDO, GERARDO;53,76;63
PRACTICAS DE OFICINA P/RECEPCIONISTA Y SECRETARIA;TWING;0;56
ECONOMETRIA;GUJARATI;51,38;142
CONJUNTOS;HABACUC;15,26;61
SISTEMAS NUMERICOS 1;HABACUC;15,26;49
SISTEMAS NUMERICOS 2;HABACUC;15,26;49
ORGANIZACION DE COMPUTADORAS;HAMACHER;47,81;203
ADMINISTRACION;HAMPTON;56,49;153
FUNDAMENTOS DE CALEFACCION VENT. Y ACOND. DE AIRE;HAVRELLA;24,64;96
GEOMETRIA DESCRIPTIVA (SCHAUM);HAWK, MINOR;24,22;135
RECREO CON LAS LETRAS 1;HERNANDEZ;9,1;13
RECREO CON LAS LETRAS 2;HERNANDEZ;10,2;13,6
RECREO CON LAS LETRAS 3;HERNANDEZ;10,2;16
GUIA COMPLETA DE FOXPRO PARA MS-DOS;RICCIARDI, SAL;0;100
WINDOWS NT PASO A PASO;CATAPULT;0;51
MI VIDA EN LA PUBLICIDAD;HOPKINS;0;78
GUIA DE INGLES PARA SECUNDARIA 1;HESS;10,85;22
GUIA DE INGLES PARA SECUNDARIA 2;HESS;13,95;22
GUIA DE INGLES PARA SECUNDARIA 3;HESS;13,95;22
A CLOSE UP 1 SEC.;HESS ASTIVIA, RAMIREZ;15,53;28
MY FIRST ENGLISH BOOK CASSETE;HESS;21,52;28,7
MY NEW SECOND ENGLISH BOOK;HESS;6;8
MY SECOND ENGLISH BOOK VISUAL MATERIAL;HESS;20,09;28,7
MY SECOND ENGLISH BOOK CASSETTE;HESS;21,52;28,7
MY NEW THIRD ENGLISH BOOK;HESS;14,48;22,5
MY THIRD ENGLISH BOOK VISUAL MATERIAL;HESS;20,09;28,7
MY THIRD ENGLISH BOOK CASSETTE;HESS;21,52;29
CIENCIAS DE LA SALUD;HIGASHIDA;46,2;109
INTRODUCCION A LA INVESTIGACION DE OPERACIONES 6/E;HILLIER, FREDERICK;57,33;178
SISTEMAS DE CONTROL;HOSTETER;46,41;224
DINAMICA DE LOS FLUIDOS (SCHAUM);HUGHES, WILLIAMS;21,21;30
MERCADOTECNIA PERSPECTIVA ESTRATEGICA;HULBERT;34,65;72
DESARROLLO PSICOLOGICO DEL NIÑO;HURLOCK;50,19;236
LOGICA MATEMATICA;JASSO;15,26;55
DIBUJO Y DISEÑO DE INGENIERIA;JENSEN;75,81;318
FUNDAMENTOS DE DIBUJO;JENSEN, CECIL;37,73;116
METODOLOGIA DE LA PROGRAMACION;JOYANES AGUILAR, LUIS;36,61;142
PROGRAMACION BASIC PARA MICROCUMPUTADORAS;JOYANES AGUILAR, LUIS;53,76;165
TURBO BASIC MANUAL DE PROGRAMACION;JOYANES AGUILAR, LUIS;61,6;92
ADMINISTRACION EN LAS ORGANIZACIONES  4/EDICION;KAST;57,61;158
INVESTIGACION DEL COMPORTAMIENTO;KERLINGER;53,27;208
GEOMETRIA ANALITICA (SCHAUM);KINDLE, JOSEPH;22,33;85
INVESTIGACION DE MERCADOS;KINNEAR;59,64;191
FUNDAMENTOS DE ELECTRICIDAD Y MAGNETISMO;KIP;39,27;224
PROGRAMACION CON PASCAL;KONVALINA, JOHN;57,54;252
ADMINISTRACION  10/EDIC.;KOONTZ, HAROLD;59,64;153
ANTENAS;KRAUS;0;0
ELECTROMAGNETISMO;KRAUS;0;241
DESARROLLO PSICOLOGICO;LEWIS;0;0
HIDROLOGIA PARA INGENIEROS;LINSLEY;41,09;235
ALGEBRA LINEAL (SCHAUM);LIPSCHUTZ;33,11;106
GEOMETRIA DIFERENCIAL;LIPSCHUTZ;0;0
MATEMATICAS FINITAS (SCHAUM);LIPSCHUTZ, SEYMOUR;22,68;106
MATEMATICAS PARA COMPUTACION (SCHAUM);LIPSCHUTZ SEYMOUR;23,66;120
PROBABILIDAD (SCHAUM);LIPSCHUTZ;23,1;110
PROCESAMIENTO DE DATOS (SCHAUM);LIPSCHUTZ;18,97;27
TEORIA DE CONJUNTOS Y TEMAS AFINES (SCHAUM);LIPSCHUTZ, SEYMOUR;18,9;83
